path,v,a,q,dist,filename
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1843_V4.90_A4.42_忧伤.mp3,0.49000000000000005,0.442,2,0.5885575587824865,1843_V4.90_A4.42_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1845_V4.31_A4.21_忧伤.mp3,0.43099999999999994,0.421,2,1.0489041900955494,1845_V4.31_A4.21_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1847_V4.76_A4.18_忧伤.mp3,0.476,0.418,2,0.8544003745317534,1847_V4.76_A4.18_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\184_V4.10_A3.76_忧伤.mp3,0.41,0.376,2,1.5321879780235848,184_V4.10_A3.76_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1850_V4.43_A3.82_忧伤.mp3,0.44299999999999995,0.382,2,1.3104579352272245,1850_V4.43_A3.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1851_V4.20_A3.19_忧伤.mp3,0.42000000000000004,0.319,2,1.9789138435010252,1851_V4.20_A3.19_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1852_V4.85_A4.96_忧伤.mp3,0.485,0.496,2,0.1552417469626006,1852_V4.85_A4.96_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1854_V4.50_A4.51_忧伤.mp3,0.45,0.45099999999999996,2,0.7000714249274856,1854_V4.50_A4.51_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1856_V4.48_A4.59_忧伤.mp3,0.44800000000000006,0.45899999999999996,2,0.6621933252457319,1856_V4.48_A4.59_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1857_V4.87_A4.73_忧伤.mp3,0.487,0.47300000000000003,2,0.2996664812754335,1857_V4.87_A4.73_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1858_V4.94_A4.97_忧伤.mp3,0.49400000000000005,0.497,2,0.06708203932499344,1858_V4.94_A4.97_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\185_V4.43_A4.12_忧伤.mp3,0.44299999999999995,0.41200000000000003,2,1.048475083156486,185_V4.43_A4.12_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1860_V4.32_A3.78_忧伤.mp3,0.43200000000000005,0.378,2,1.396710420953463,1860_V4.32_A3.78_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1861_V4.85_A4.59_忧伤.mp3,0.485,0.45899999999999996,2,0.43657759905886173,1861_V4.85_A4.59_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1862_V4.57_A4.62_忧伤.mp3,0.457,0.462,2,0.5738466694161426,1862_V4.57_A4.62_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1866_V4.01_A4.48_忧伤.mp3,0.40099999999999997,0.44800000000000006,2,1.1182575731914361,1866_V4.01_A4.48_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1867_V3.81_A3.93_忧伤.mp3,0.381,0.393,2,1.6003124694883808,1867_V3.81_A3.93_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1868_V4.97_A4.17_忧伤.mp3,0.497,0.417,2,0.8305419917138447,1868_V4.97_A4.17_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1869_V4.04_A3.49_忧伤.mp3,0.404,0.34900000000000003,2,1.7893294833540299,1869_V4.04_A3.49_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\186_V4.69_A4.11_忧伤.mp3,0.46900000000000003,0.41100000000000003,2,0.9424436322666726,186_V4.69_A4.11_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1872_V4.50_A4.20_忧伤.mp3,0.45,0.42000000000000004,2,0.9433981132056602,1872_V4.50_A4.20_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1873_V4.40_A3.78_忧伤.mp3,0.44000000000000006,0.378,2,1.3595587519485872,1873_V4.40_A3.78_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\187_V4.23_A3.24_忧伤.mp3,0.42300000000000004,0.324,2,1.9210674116230275,187_V4.23_A3.24_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1880_V4.55_A3.96_忧伤.mp3,0.45499999999999996,0.396,2,1.1331813623599711,1880_V4.55_A3.96_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1881_V4.54_A4.62_忧伤.mp3,0.454,0.462,2,0.5966573556070518,1881_V4.54_A4.62_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1885_V4.17_A3.76_忧伤.mp3,0.417,0.376,2,1.4921461054467826,1885_V4.17_A3.76_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1886_V4.55_A3.80_忧伤.mp3,0.45499999999999996,0.38,2,1.2816005617976298,1886_V4.55_A3.80_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1888_V4.32_A3.60_忧伤.mp3,0.43200000000000005,0.36,2,1.5564061166674974,1888_V4.32_A3.60_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\188_V4.14_A3.84_忧伤.mp3,0.414,0.384,2,1.444022160494776,188_V4.14_A3.84_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1896_V4.16_A3.30_忧伤.mp3,0.41600000000000004,0.32999999999999996,2,1.8962067397834024,1896_V4.16_A3.30_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1897_V4.33_A3.93_忧伤.mp3,0.433,0.393,2,1.2624579200908042,1897_V4.33_A3.93_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1898_V4.56_A4.46_忧伤.mp3,0.45599999999999996,0.446,2,0.6965629906907203,1898_V4.56_A4.46_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1899_V4.86_A4.06_忧伤.mp3,0.48600000000000004,0.40599999999999997,2,0.9503683496413381,1899_V4.86_A4.06_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\18_V4.34_A4.57_忧伤.mp3,0.434,0.457,2,0.7877182237323191,18_V4.34_A4.57_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1904_V4.48_A3.94_忧伤.mp3,0.44800000000000006,0.394,2,1.1806777714516352,1904_V4.48_A3.94_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1908_V4.87_A4.66_忧伤.mp3,0.487,0.466,2,0.36400549446402575,1908_V4.87_A4.66_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\190_V4.76_A4.28_忧伤.mp3,0.476,0.42800000000000005,2,0.7589466384404109,190_V4.76_A4.28_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1910_V4.72_A4.11_忧伤.mp3,0.472,0.41100000000000003,2,0.9330058949438634,1910_V4.72_A4.11_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1911_V4.35_A4.81_忧伤.mp3,0.43499999999999994,0.481,2,0.677200118133481,1911_V4.35_A4.81_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1918_V4.46_A4.66_忧伤.mp3,0.446,0.466,2,0.6381222453417525,1918_V4.46_A4.66_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1927_V4.72_A4.42_忧伤.mp3,0.472,0.442,2,0.6440496875241849,1927_V4.72_A4.42_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1928_V4.73_A4.98_忧伤.mp3,0.47300000000000003,0.49800000000000005,2,0.27073972741361724,1928_V4.73_A4.98_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1930_V4.73_A4.79_忧伤.mp3,0.47300000000000003,0.479,2,0.342052627529741,1930_V4.73_A4.79_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1931_V4.83_A4.73_忧伤.mp3,0.483,0.47300000000000003,2,0.31906112267087594,1931_V4.83_A4.73_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1934_V4.51_A4.06_忧伤.mp3,0.45099999999999996,0.40599999999999997,2,1.0600471687618438,1934_V4.51_A4.06_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1935_V4.65_A4.21_忧伤.mp3,0.465,0.421,2,0.8640601830891178,1935_V4.65_A4.21_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1936_V3.55_A4.59_忧伤.mp3,0.355,0.45899999999999996,2,1.5068510211696444,1936_V3.55_A4.59_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1937_V4.09_A3.54_忧伤.mp3,0.409,0.354,2,1.7203778654702575,1937_V4.09_A3.54_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1939_V4.80_A4.30_忧伤.mp3,0.48,0.43,2,0.728010988928052,1939_V4.80_A4.30_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1940_V4.93_A4.97_忧伤.mp3,0.493,0.497,2,0.07615773105863945,1940_V4.93_A4.97_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1941_V4.30_A4.57_忧伤.mp3,0.43,0.457,2,0.8215229759416349,1941_V4.30_A4.57_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1944_V4.52_A4.67_忧伤.mp3,0.45199999999999996,0.46699999999999997,2,0.5824946351684284,1944_V4.52_A4.67_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1949_V3.78_A4.34_忧伤.mp3,0.378,0.434,2,1.3870832707519765,1949_V3.78_A4.34_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\194_V4.51_A3.27_忧伤.mp3,0.45099999999999996,0.327,2,1.798054504179448,194_V4.51_A3.27_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1950_V3.90_A4.14_忧伤.mp3,0.39,0.414,2,1.396280774056565,1950_V3.90_A4.14_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1952_V4.78_A4.54_忧伤.mp3,0.47800000000000004,0.454,2,0.5099019513592783,1952_V4.78_A4.54_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1953_V4.61_A4.52_忧伤.mp3,0.461,0.45199999999999996,2,0.6184658438426492,1953_V4.61_A4.52_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1957_V4.42_A4.97_忧伤.mp3,0.442,0.497,2,0.5807753438292642,1957_V4.42_A4.97_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1958_V4.42_A4.90_忧伤.mp3,0.442,0.49000000000000005,2,0.5885575587824865,1958_V4.42_A4.90_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\195_V3.95_A3.56_忧伤.mp3,0.395,0.356,2,1.7821616088334973,195_V3.95_A3.56_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1962_V4.74_A4.60_忧伤.mp3,0.47400000000000003,0.45999999999999996,2,0.4770744176750627,1962_V4.74_A4.60_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1965_V4.28_A4.22_忧伤.mp3,0.42800000000000005,0.422,2,1.061508360777248,1965_V4.28_A4.22_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1966_V4.40_A4.26_忧伤.mp3,0.44000000000000006,0.426,2,0.9526804291051643,1966_V4.40_A4.26_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\196_V4.63_A3.77_忧伤.mp3,0.46299999999999997,0.377,2,1.284445405612866,196_V4.63_A3.77_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1973_V4.09_A4.77_忧伤.mp3,0.409,0.477,2,0.9386160024205854,1973_V4.09_A4.77_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1974_V4.05_A4.54_忧伤.mp3,0.40499999999999997,0.454,2,1.0555093557141029,1974_V4.05_A4.54_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1977_V4.63_A4.81_忧伤.mp3,0.46299999999999997,0.481,2,0.4159326868617087,1977_V4.63_A4.81_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\197_V4.06_A2.58_忧伤.mp3,0.40599999999999997,0.258,2,2.596150997149434,197_V4.06_A2.58_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1982_V4.05_A3.96_忧伤.mp3,0.40499999999999997,0.396,2,1.408580846100074,1982_V4.05_A3.96_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1983_V3.95_A3.93_忧伤.mp3,0.395,0.393,2,1.4991330828181997,1983_V3.95_A3.93_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1984_V4.11_A3.16_忧伤.mp3,0.41100000000000003,0.316,2,2.043942269243434,1984_V4.11_A3.16_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1985_V4.83_A4.88_忧伤.mp3,0.483,0.488,2,0.2080865204668481,1985_V4.83_A4.88_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\198_V4.14_A3.33_忧伤.mp3,0.414,0.333,2,1.8784301956687133,198_V4.14_A3.33_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1990_V4.29_A4.72_忧伤.mp3,0.429,0.472,2,0.7632168761236875,1990_V4.29_A4.72_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\1997_V4.72_A4.67_忧伤.mp3,0.472,0.46699999999999997,2,0.4327817001676483,1997_V4.72_A4.67_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\199_V4.73_A4.54_忧伤.mp3,0.47300000000000003,0.454,2,0.5333854141237833,199_V4.73_A4.54_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2003_V4.70_A4.28_忧伤.mp3,0.47000000000000003,0.42800000000000005,2,0.7799999999999997,2003_V4.70_A4.28_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2004_V4.78_A4.26_忧伤.mp3,0.47800000000000004,0.426,2,0.7720103626247514,2004_V4.78_A4.26_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2006_V4.50_A3.82_忧伤.mp3,0.45,0.382,2,1.2815615474880635,2006_V4.50_A3.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2007_V4.92_A4.95_忧伤.mp3,0.492,0.495,2,0.09433981132056601,2007_V4.92_A4.95_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2008_V4.86_A4.77_忧伤.mp3,0.48600000000000004,0.477,2,0.2692582403567254,2008_V4.86_A4.77_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2009_V4.81_A4.26_忧伤.mp3,0.481,0.426,2,0.7640026177965625,2009_V4.81_A4.26_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2010_V4.97_A4.44_忧伤.mp3,0.497,0.44400000000000006,2,0.5608029957123977,2010_V4.97_A4.44_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2012_V4.50_A4.48_忧伤.mp3,0.45,0.44800000000000006,2,0.721387551874857,2012_V4.50_A4.48_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2013_V4.30_A4.03_忧伤.mp3,0.43,0.403,2,1.1962023240238249,2013_V4.30_A4.03_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2015_V4.51_A3.75_忧伤.mp3,0.45099999999999996,0.375,2,1.342609399639374,2015_V4.51_A3.75_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2021_V4.96_A4.76_忧伤.mp3,0.496,0.476,2,0.24331050121192901,2021_V4.96_A4.76_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2022_V4.27_A4.03_忧伤.mp3,0.42699999999999994,0.403,2,1.2140016474453403,2022_V4.27_A4.03_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2023_V4.87_A4.74_忧伤.mp3,0.487,0.47400000000000003,2,0.2906888370749724,2023_V4.87_A4.74_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2028_V4.09_A4.82_忧伤.mp3,0.409,0.48200000000000004,2,0.9276313923105449,2028_V4.09_A4.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2032_V4.79_A4.53_忧伤.mp3,0.479,0.453,2,0.5147815070493498,2032_V4.79_A4.53_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2034_V4.36_A4.10_忧伤.mp3,0.43600000000000005,0.41,2,1.1043550153822819,2034_V4.36_A4.10_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2035_V4.87_A4.82_忧伤.mp3,0.487,0.48200000000000004,2,0.22203603311174488,2035_V4.87_A4.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2036_V4.90_A4.72_忧伤.mp3,0.49000000000000005,0.472,2,0.29732137494637023,2036_V4.90_A4.72_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2037_V4.79_A4.10_忧伤.mp3,0.479,0.41,2,0.9241753080449622,2037_V4.79_A4.10_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2038_V4.34_A3.71_忧伤.mp3,0.434,0.371,2,1.4490341610879987,2038_V4.34_A3.71_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2039_V4.72_A4.41_忧伤.mp3,0.472,0.441,2,0.6530696746902278,2039_V4.72_A4.41_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2041_V3.97_A3.44_忧伤.mp3,0.397,0.344,2,1.869358178627092,2041_V3.97_A3.44_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2043_V4.89_A4.44_忧伤.mp3,0.489,0.44400000000000006,2,0.5707013229352107,2043_V4.89_A4.44_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2045_V4.46_A3.74_忧伤.mp3,0.446,0.374,2,1.3708391590555034,2045_V4.46_A3.74_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2048_V4.32_A3.70_忧伤.mp3,0.43200000000000005,0.37,2,1.4671059948074643,2048_V4.32_A3.70_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2049_V4.47_A3.74_忧伤.mp3,0.44699999999999995,0.374,2,1.3669308687713506,2049_V4.47_A3.74_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\204_V3.54_A4.01_忧伤.mp3,0.354,0.40099999999999997,2,1.7640011337864836,204_V3.54_A4.01_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2050_V4.80_A3.58_忧伤.mp3,0.48,0.358,2,1.434015341619468,2050_V4.80_A3.58_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2051_V4.14_A4.68_忧伤.mp3,0.414,0.46799999999999997,2,0.9176055797563574,2051_V4.14_A4.68_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2053_V4.93_A4.15_忧伤.mp3,0.493,0.41500000000000004,2,0.8528774824088154,2053_V4.93_A4.15_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2054_V4.74_A3.76_忧伤.mp3,0.47400000000000003,0.376,2,1.2669648771769486,2054_V4.74_A3.76_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2056_V4.82_A4.13_忧伤.mp3,0.48200000000000004,0.413,2,0.8884255736976508,2056_V4.82_A4.13_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\2058_V4.90_A4.98_忧伤.mp3,0.49000000000000005,0.49800000000000005,2,0.10198039027185526,2058_V4.90_A4.98_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\205_V4.63_A3.88_忧伤.mp3,0.46299999999999997,0.388,2,1.1795338062132854,205_V4.63_A3.88_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\206_V4.38_A3.82_忧伤.mp3,0.438,0.382,2,1.3329666162361309,206_V4.38_A3.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\207_V4.75_A3.82_忧伤.mp3,0.475,0.382,2,1.2061923561356207,207_V4.75_A3.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\209_V4.55_A3.58_忧伤.mp3,0.45499999999999996,0.358,2,1.4895972610071488,209_V4.55_A3.58_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\210_V4.29_A4.33_忧伤.mp3,0.429,0.433,2,0.9762171889492623,210_V4.29_A4.33_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\211_V4.47_A3.72_忧伤.mp3,0.44699999999999995,0.372,2,1.3853880322855399,211_V4.47_A3.72_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\213_V3.93_A3.69_忧伤.mp3,0.393,0.369,2,1.6914490828872146,213_V3.93_A3.69_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\214_V4.64_A3.68_忧伤.mp3,0.46399999999999997,0.368,2,1.3682105101189654,214_V4.64_A3.68_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\215_V4.36_A4.12_忧伤.mp3,0.43600000000000005,0.41200000000000003,2,1.0881176406988353,215_V4.36_A4.12_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\216_V4.86_A4.14_忧伤.mp3,0.48600000000000004,0.414,2,0.8713208364316789,216_V4.86_A4.14_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\217_V4.75_A4.27_忧伤.mp3,0.475,0.42699999999999994,2,0.7716216689544174,217_V4.75_A4.27_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\218_V4.66_A3.75_忧伤.mp3,0.466,0.375,2,1.295414991421668,218_V4.66_A3.75_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\219_V4.66_A3.73_忧伤.mp3,0.466,0.373,2,1.3147243057006286,219_V4.66_A3.73_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\220_V4.27_A4.28_忧伤.mp3,0.42699999999999994,0.42800000000000005,2,1.0253292154230271,220_V4.27_A4.28_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\221_V4.37_A3.78_忧伤.mp3,0.437,0.378,2,1.373062270984095,221_V4.37_A3.78_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\222_V4.33_A3.82_忧伤.mp3,0.433,0.382,2,1.356945098373549,222_V4.33_A3.82_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\223_V4.04_A2.77_忧伤.mp3,0.404,0.277,2,2.4278591392418134,223_V4.04_A2.77_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\225_V4.52_A3.93_忧伤.mp3,0.45199999999999996,0.393,2,1.172731853408954,225_V4.52_A3.93_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\226_V4.93_A4.48_忧伤.mp3,0.493,0.44800000000000006,2,0.5246903848937957,226_V4.93_A4.48_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\227_V4.59_A3.83_忧伤.mp3,0.45899999999999996,0.383,2,1.239758040909596,227_V4.59_A3.83_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\228_V4.63_A4.00_忧伤.mp3,0.46299999999999997,0.4,2,1.0662551289442879,228_V4.63_A4.00_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\22_V4.72_A4.58_忧伤.mp3,0.472,0.458,2,0.5047771785649586,22_V4.72_A4.58_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\232_V4.86_A4.40_忧伤.mp3,0.48600000000000004,0.44000000000000006,2,0.6161168720299741,232_V4.86_A4.40_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\235_V4.68_A4.30_忧伤.mp3,0.46799999999999997,0.43,2,0.7696752561957546,235_V4.68_A4.30_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\236_V3.94_A3.85_忧伤.mp3,0.394,0.385,2,1.5640012787718558,236_V3.94_A3.85_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\237_V4.25_A4.33_忧伤.mp3,0.425,0.433,2,1.00568384694197,237_V4.25_A4.33_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\238_V4.28_A3.10_忧伤.mp3,0.42800000000000005,0.31,2,2.031846450891405,238_V4.28_A3.10_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\239_V3.98_A2.72_忧伤.mp3,0.398,0.272,2,2.497758995579838,239_V3.98_A2.72_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\241_V4.72_A4.10_忧伤.mp3,0.472,0.41,2,0.9425497334358547,241_V4.72_A4.10_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\242_V4.68_A4.19_忧伤.mp3,0.46799999999999997,0.41900000000000004,2,0.8709190547921198,242_V4.68_A4.19_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\243_V3.94_A4.72_忧伤.mp3,0.394,0.472,2,1.0963576058932598,243_V3.94_A4.72_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\244_V4.65_A4.49_忧伤.mp3,0.465,0.449,2,0.6185466837676842,244_V4.65_A4.49_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\246_V4.19_A4.39_忧伤.mp3,0.41900000000000004,0.43899999999999995,2,1.0140019723846694,246_V4.19_A4.39_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\247_V4.89_A4.12_忧伤.mp3,0.489,0.41200000000000003,2,0.8868483523128404,247_V4.89_A4.12_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\248_V4.94_A4.33_忧伤.mp3,0.49400000000000005,0.433,2,0.6726812023536854,248_V4.94_A4.33_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\24_V4.85_A4.87_忧伤.mp3,0.485,0.487,2,0.19849433241279227,24_V4.85_A4.87_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\250_V4.80_A4.47_忧伤.mp3,0.48,0.44699999999999995,2,0.5664803615307422,250_V4.80_A4.47_忧伤.mp3
d:\music\audiolist\audio低愉悦_低唤醒_忧伤\258_V3.97_A3.25_忧伤.mp3,0.397,0.325,2,2.030615670184784,258_V3.97_A3.25_忧伤.mp3
